[E-756rr] bank 33490.458, 4479 matched. ruin-recreate K∈[100,400] 6000s seed7
[E-756rr] it153550: cur 33487.137 best 33490.458 (+0.000) T=0.186 acc148404 [2527s]
[E-756rr] it153600: cur 33487.137 best 33490.458 (+0.000) T=0.181 acc148453 [2528s]
[E-756rr] it153650: cur 33487.137 best 33490.458 (+0.000) T=0.177 acc148498 [2529s]
[E-756rr] it153700: cur 33487.137 best 33490.458 (+0.000) T=0.172 acc148547 [2530s]
[E-756rr] it153750: cur 33486.908 best 33490.458 (+0.000) T=0.168 acc148596 [2530s]
[E-756rr] it153800: cur 33486.908 best 33490.458 (+0.000) T=0.164 acc148645 [2531s]
[E-756rr] it153850: cur 33486.908 best 33490.458 (+0.000) T=0.160 acc148691 [2532s]
[E-756rr] it153900: cur 33486.908 best 33490.458 (+0.000) T=0.156 acc148740 [2533s]
[E-756rr] it153950: cur 33486.908 best 33490.458 (+0.000) T=0.152 acc148788 [2534s]
[E-756rr] it154000: cur 33487.137 best 33490.458 (+0.000) T=0.148 acc148837 [2534s]
[E-756rr] it154050: cur 33487.137 best 33490.458 (+0.000) T=0.145 acc148887 [2535s]
[E-756rr] it154100: cur 33487.990 best 33490.458 (+0.000) T=0.141 acc148934 [2536s]
[E-756rr] it154150: cur 33488.130 best 33490.458 (+0.000) T=0.138 acc148984 [2537s]
[E-756rr] it154200: cur 33488.130 best 33490.458 (+0.000) T=0.134 acc149030 [2538s]
[E-756rr] it154250: cur 33488.130 best 33490.458 (+0.000) T=0.131 acc149075 [2538s]
[E-756rr] it154300: cur 33488.130 best 33490.458 (+0.000) T=0.128 acc149121 [2539s]
[E-756rr] it154350: cur 33488.130 best 33490.458 (+0.000) T=0.125 acc149168 [2540s]
[E-756rr] it154400: cur 33488.130 best 33490.458 (+0.000) T=0.122 acc149218 [2541s]
[E-756rr] it154450: cur 33488.130 best 33490.458 (+0.000) T=0.119 acc149263 [2542s]
[E-756rr] it154500: cur 33487.990 best 33490.458 (+0.000) T=0.116 acc149311 [2542s]
[E-756rr] it154550: cur 33487.990 best 33490.458 (+0.000) T=0.113 acc149360 [2543s]
[E-756rr] it154600: cur 33488.176 best 33490.458 (+0.000) T=0.110 acc149405 [2544s]
[E-756rr] it154650: cur 33488.176 best 33490.458 (+0.000) T=0.107 acc149451 [2545s]
[E-756rr] it154700: cur 33488.176 best 33490.458 (+0.000) T=0.105 acc149500 [2546s]
[E-756rr] it154750: cur 33488.176 best 33490.458 (+0.000) T=0.102 acc149543 [2546s]
[E-756rr] it154800: cur 33488.176 best 33490.458 (+0.000) T=0.099 acc149590 [2547s]
[E-756rr] it154850: cur 33488.176 best 33490.458 (+0.000) T=0.097 acc149638 [2548s]
[E-756rr] it154900: cur 33488.176 best 33490.458 (+0.000) T=0.095 acc149683 [2549s]
[E-756rr] it154950: cur 33488.176 best 33490.458 (+0.000) T=0.092 acc149730 [2550s]
[E-756rr] it155000: cur 33488.176 best 33490.458 (+0.000) T=0.090 acc149777 [2550s]
[E-756rr] it155050: cur 33488.176 best 33490.458 (+0.000) T=0.088 acc149826 [2551s]
[E-756rr] it155100: cur 33488.176 best 33490.458 (+0.000) T=0.086 acc149872 [2552s]
[E-756rr] it155150: cur 33488.176 best 33490.458 (+0.000) T=0.084 acc149922 [2553s]
[E-756rr] it155200: cur 33488.176 best 33490.458 (+0.000) T=0.081 acc149968 [2554s]
[E-756rr] it155250: cur 33488.176 best 33490.458 (+0.000) T=0.079 acc150013 [2555s]
[E-756rr] it155300: cur 33488.176 best 33490.458 (+0.000) T=0.077 acc150058 [2556s]
[E-756rr] it155350: cur 33488.176 best 33490.458 (+0.000) T=0.076 acc150105 [2556s]
[E-756rr] it155400: cur 33488.176 best 33490.458 (+0.000) T=0.074 acc150154 [2557s]
[E-756rr] it155450: cur 33488.176 best 33490.458 (+0.000) T=0.072 acc150202 [2558s]
[E-756rr] it155500: cur 33488.176 best 33490.458 (+0.000) T=0.070 acc150251 [2559s]
[E-756rr] it155550: cur 33488.176 best 33490.458 (+0.000) T=0.068 acc150301 [2560s]
[E-756rr] it155600: cur 33488.176 best 33490.458 (+0.000) T=0.067 acc150348 [2561s]
[E-756rr] it155650: cur 33488.176 best 33490.458 (+0.000) T=0.065 acc150395 [2562s]
[E-756rr] it155700: cur 33488.176 best 33490.458 (+0.000) T=0.063 acc150445 [2562s]
[E-756rr] it155750: cur 33487.947 best 33490.458 (+0.000) T=0.062 acc150493 [2563s]
[E-756rr] it155800: cur 33487.947 best 33490.458 (+0.000) T=0.060 acc150541 [2564s]
[E-756rr] it155850: cur 33488.176 best 33490.458 (+0.000) T=0.059 acc150588 [2565s]
[E-756rr] it155900: cur 33488.176 best 33490.458 (+0.000) T=0.057 acc150635 [2566s]
[E-756rr] it155950: cur 33488.176 best 33490.458 (+0.000) T=0.056 acc150681 [2567s]
[E-756rr] it156000: cur 33488.176 best 33490.458 (+0.000) T=0.055 acc150729 [2568s]
[E-756rr] it156050: cur 33488.176 best 33490.458 (+0.000) T=0.053 acc150777 [2568s]
[E-756rr] it156100: cur 33488.176 best 33490.458 (+0.000) T=0.052 acc150824 [2569s]
[E-756rr] it156150: cur 33488.176 best 33490.458 (+0.000) T=0.051 acc150872 [2570s]
[E-756rr] it156200: cur 33488.176 best 33490.458 (+0.000) T=0.049 acc150918 [2571s]
[E-756rr] it156250: cur 33489.467 best 33490.458 (+0.000) T=1.951 acc150968 [2572s]
[E-756rr] it156300: cur 33489.238 best 33490.458 (+0.000) T=1.902 acc151017 [2573s]
[E-756rr] it156350: cur 33489.467 best 33490.458 (+0.000) T=1.855 acc151067 [2573s]
[E-756rr] it156400: cur 33489.467 best 33490.458 (+0.000) T=1.810 acc151116 [2574s]
[E-756rr] it156450: cur 33489.467 best 33490.458 (+0.000) T=1.765 acc151165 [2575s]
[E-756rr] it156500: cur 33489.238 best 33490.458 (+0.000) T=1.721 acc151215 [2576s]
[E-756rr] it156550: cur 33489.238 best 33490.458 (+0.000) T=1.679 acc151264 [2577s]
[E-756rr] it156600: cur 33488.428 best 33490.458 (+0.000) T=1.637 acc151314 [2578s]
[E-756rr] it156650: cur 33488.797 best 33490.458 (+0.000) T=1.597 acc151364 [2579s]
[E-756rr] it156700: cur 33488.400 best 33490.458 (+0.000) T=1.558 acc151412 [2579s]
[E-756rr] it156750: cur 33487.407 best 33490.458 (+0.000) T=1.519 acc151461 [2580s]
[E-756rr] it156800: cur 33487.407 best 33490.458 (+0.000) T=1.482 acc151510 [2581s]
[E-756rr] it156850: cur 33487.407 best 33490.458 (+0.000) T=1.445 acc151559 [2582s]
[E-756rr] it156900: cur 33486.482 best 33490.458 (+0.000) T=1.409 acc151609 [2583s]
[E-756rr] it156950: cur 33486.253 best 33490.458 (+0.000) T=1.374 acc151659 [2584s]
[E-756rr] it157000: cur 33486.253 best 33490.458 (+0.000) T=1.341 acc151707 [2584s]
[E-756rr] it157050: cur 33486.482 best 33490.458 (+0.000) T=1.307 acc151757 [2585s]
[E-756rr] it157100: cur 33486.253 best 33490.458 (+0.000) T=1.275 acc151805 [2586s]
[E-756rr] it157150: cur 33485.516 best 33490.458 (+0.000) T=1.244 acc151855 [2587s]
[E-756rr] it157200: cur 33486.398 best 33490.458 (+0.000) T=1.213 acc151905 [2588s]
[E-756rr] it157250: cur 33486.169 best 33490.458 (+0.000) T=1.183 acc151954 [2589s]
[E-756rr] it157300: cur 33486.169 best 33490.458 (+0.000) T=1.154 acc152002 [2590s]
[E-756rr] it157350: cur 33486.398 best 33490.458 (+0.000) T=1.125 acc152052 [2591s]
[E-756rr] it157400: cur 33486.169 best 33490.458 (+0.000) T=1.097 acc152102 [2591s]
[E-756rr] it157450: cur 33486.169 best 33490.458 (+0.000) T=1.070 acc152151 [2592s]
[E-756rr] it157500: cur 33486.169 best 33490.458 (+0.000) T=1.044 acc152200 [2593s]
[E-756rr] it157550: cur 33486.398 best 33490.458 (+0.000) T=1.018 acc152250 [2594s]
[E-756rr] it157600: cur 33486.169 best 33490.458 (+0.000) T=0.993 acc152297 [2595s]
[E-756rr] it157650: cur 33486.169 best 33490.458 (+0.000) T=0.968 acc152345 [2596s]
[E-756rr] it157700: cur 33485.287 best 33490.458 (+0.000) T=0.945 acc152395 [2597s]
[E-756rr] it157750: cur 33486.538 best 33490.458 (+0.000) T=0.921 acc152445 [2597s]
[E-756rr] it157800: cur 33485.531 best 33490.458 (+0.000) T=0.898 acc152492 [2598s]
[E-756rr] it157850: cur 33485.302 best 33490.458 (+0.000) T=0.876 acc152542 [2599s]
[E-756rr] it157900: cur 33485.302 best 33490.458 (+0.000) T=0.855 acc152592 [2600s]
[E-756rr] it157950: cur 33485.531 best 33490.458 (+0.000) T=0.834 acc152642 [2601s]
[E-756rr] it158000: cur 33485.302 best 33490.458 (+0.000) T=0.813 acc152690 [2602s]
[E-756rr] it158050: cur 33485.302 best 33490.458 (+0.000) T=0.793 acc152740 [2603s]
[E-756rr] it158100: cur 33486.155 best 33490.458 (+0.000) T=0.773 acc152789 [2604s]
[E-756rr] it158150: cur 33486.155 best 33490.458 (+0.000) T=0.754 acc152839 [2604s]
[E-756rr] it158200: cur 33486.384 best 33490.458 (+0.000) T=0.736 acc152887 [2605s]
[E-756rr] it158250: cur 33486.155 best 33490.458 (+0.000) T=0.717 acc152935 [2606s]
[E-756rr] it158300: cur 33486.155 best 33490.458 (+0.000) T=0.700 acc152984 [2607s]
[E-756rr] it158350: cur 33486.155 best 33490.458 (+0.000) T=0.682 acc153034 [2608s]
[E-756rr] it158400: cur 33486.155 best 33490.458 (+0.000) T=0.666 acc153083 [2608s]
[E-756rr] it158450: cur 33486.155 best 33490.458 (+0.000) T=0.649 acc153132 [2609s]
[E-756rr] it158500: cur 33486.155 best 33490.458 (+0.000) T=0.633 acc153179 [2610s]
[E-756rr] it158550: cur 33486.384 best 33490.458 (+0.000) T=0.617 acc153228 [2611s]
[E-756rr] it158600: cur 33486.155 best 33490.458 (+0.000) T=0.602 acc153277 [2612s]
[E-756rr] it158650: cur 33486.155 best 33490.458 (+0.000) T=0.587 acc153327 [2612s]
[E-756rr] it158700: cur 33486.384 best 33490.458 (+0.000) T=0.573 acc153376 [2613s]
[E-756rr] it158750: cur 33486.384 best 33490.458 (+0.000) T=0.559 acc153425 [2614s]
[E-756rr] it158800: cur 33486.384 best 33490.458 (+0.000) T=0.545 acc153475 [2615s]
[E-756rr] it158850: cur 33486.384 best 33490.458 (+0.000) T=0.531 acc153523 [2616s]
[E-756rr] it158900: cur 33486.155 best 33490.458 (+0.000) T=0.518 acc153571 [2617s]
[E-756rr] it158950: cur 33486.155 best 33490.458 (+0.000) T=0.506 acc153621 [2618s]
[E-756rr] it159000: cur 33486.155 best 33490.458 (+0.000) T=0.493 acc153671 [2619s]
[E-756rr] it159050: cur 33486.384 best 33490.458 (+0.000) T=0.481 acc153721 [2620s]
[E-756rr] it159100: cur 33486.384 best 33490.458 (+0.000) T=0.469 acc153770 [2621s]
[E-756rr] it159150: cur 33486.155 best 33490.458 (+0.000) T=0.457 acc153818 [2621s]
[E-756rr] it159200: cur 33486.384 best 33490.458 (+0.000) T=0.446 acc153868 [2622s]
[E-756rr] it159250: cur 33486.384 best 33490.458 (+0.000) T=0.435 acc153917 [2623s]
[E-756rr] it159300: cur 33486.384 best 33490.458 (+0.000) T=0.424 acc153966 [2624s]
[E-756rr] it159350: cur 33486.384 best 33490.458 (+0.000) T=0.414 acc154014 [2625s]
[E-756rr] it159400: cur 33487.022 best 33490.458 (+0.000) T=0.404 acc154064 [2626s]
[E-756rr] it159450: cur 33487.251 best 33490.458 (+0.000) T=0.394 acc154114 [2627s]
[E-756rr] it159500: cur 33487.251 best 33490.458 (+0.000) T=0.384 acc154160 [2628s]
[E-756rr] it159550: cur 33487.022 best 33490.458 (+0.000) T=0.374 acc154207 [2629s]
[E-756rr] it159600: cur 33487.022 best 33490.458 (+0.000) T=0.365 acc154256 [2630s]
[E-756rr] it159650: cur 33487.022 best 33490.458 (+0.000) T=0.356 acc154306 [2630s]
[E-756rr] it159700: cur 33487.251 best 33490.458 (+0.000) T=0.347 acc154354 [2631s]
[E-756rr] it159750: cur 33487.251 best 33490.458 (+0.000) T=0.339 acc154402 [2632s]
[E-756rr] it159800: cur 33487.251 best 33490.458 (+0.000) T=0.330 acc154450 [2633s]
[E-756rr] it159850: cur 33487.391 best 33490.458 (+0.000) T=0.322 acc154499 [2634s]
[E-756rr] it159900: cur 33487.162 best 33490.458 (+0.000) T=0.314 acc154547 [2635s]
[E-756rr] it159950: cur 33487.022 best 33490.458 (+0.000) T=0.307 acc154596 [2636s]
[E-756rr] it160000: cur 33487.251 best 33490.458 (+0.000) T=0.299 acc154645 [2637s]
[E-756rr] it160050: cur 33486.315 best 33490.458 (+0.000) T=0.292 acc154692 [2638s]
[E-756rr] it160100: cur 33486.315 best 33490.458 (+0.000) T=0.284 acc154738 [2639s]
[E-756rr] it160150: cur 33486.086 best 33490.458 (+0.000) T=0.277 acc154787 [2640s]
[E-756rr] it160200: cur 33486.086 best 33490.458 (+0.000) T=0.271 acc154837 [2641s]
[E-756rr] it160250: cur 33486.315 best 33490.458 (+0.000) T=0.264 acc154883 [2642s]
[E-756rr] it160300: cur 33486.315 best 33490.458 (+0.000) T=0.257 acc154932 [2643s]
[E-756rr] it160350: cur 33486.315 best 33490.458 (+0.000) T=0.251 acc154980 [2644s]
[E-756rr] it160400: cur 33486.315 best 33490.458 (+0.000) T=0.245 acc155029 [2645s]
[E-756rr] it160450: cur 33486.315 best 33490.458 (+0.000) T=0.239 acc155076 [2646s]
[E-756rr] it160500: cur 33486.315 best 33490.458 (+0.000) T=0.233 acc155124 [2647s]
[E-756rr] it160550: cur 33486.315 best 33490.458 (+0.000) T=0.227 acc155173 [2648s]
[E-756rr] it160600: cur 33486.315 best 33490.458 (+0.000) T=0.221 acc155221 [2649s]
[E-756rr] it160650: cur 33486.086 best 33490.458 (+0.000) T=0.216 acc155269 [2650s]
[E-756rr] it160700: cur 33486.315 best 33490.458 (+0.000) T=0.211 acc155317 [2651s]
[E-756rr] it160750: cur 33486.807 best 33490.458 (+0.000) T=0.205 acc155366 [2652s]
[E-756rr] it160800: cur 33486.807 best 33490.458 (+0.000) T=0.200 acc155416 [2653s]
[E-756rr] it160850: cur 33486.807 best 33490.458 (+0.000) T=0.195 acc155465 [2654s]
[E-756rr] it160900: cur 33486.807 best 33490.458 (+0.000) T=0.191 acc155514 [2654s]
[E-756rr] it160950: cur 33486.807 best 33490.458 (+0.000) T=0.186 acc155563 [2655s]
[E-756rr] it161000: cur 33486.807 best 33490.458 (+0.000) T=0.181 acc155611 [2656s]
[E-756rr] it161050: cur 33486.578 best 33490.458 (+0.000) T=0.177 acc155660 [2657s]
[E-756rr] it161100: cur 33486.807 best 33490.458 (+0.000) T=0.172 acc155709 [2658s]
[E-756rr] it161150: cur 33486.807 best 33490.458 (+0.000) T=0.168 acc155756 [2659s]
[E-756rr] it161200: cur 33486.807 best 33490.458 (+0.000) T=0.164 acc155805 [2660s]
[E-756rr] it161250: cur 33486.807 best 33490.458 (+0.000) T=0.160 acc155851 [2660s]
[E-756rr] it161300: cur 33486.807 best 33490.458 (+0.000) T=0.156 acc155896 [2661s]
[E-756rr] it161350: cur 33486.807 best 33490.458 (+0.000) T=0.152 acc155942 [2662s]
[E-756rr] it161400: cur 33486.807 best 33490.458 (+0.000) T=0.148 acc155991 [2663s]
[E-756rr] it161450: cur 33486.578 best 33490.458 (+0.000) T=0.145 acc156038 [2664s]
[E-756rr] it161500: cur 33486.920 best 33490.458 (+0.000) T=0.141 acc156086 [2665s]
[E-756rr] it161550: cur 33486.920 best 33490.458 (+0.000) T=0.138 acc156135 [2666s]
[E-756rr] it161600: cur 33486.920 best 33490.458 (+0.000) T=0.134 acc156184 [2667s]
[E-756rr] it161650: cur 33486.920 best 33490.458 (+0.000) T=0.131 acc156231 [2668s]
[E-756rr] it161700: cur 33487.149 best 33490.458 (+0.000) T=0.128 acc156280 [2668s]
[E-756rr] it161750: cur 33487.149 best 33490.458 (+0.000) T=0.125 acc156326 [2669s]
[E-756rr] it161800: cur 33487.149 best 33490.458 (+0.000) T=0.122 acc156376 [2670s]
[E-756rr] it161850: cur 33487.149 best 33490.458 (+0.000) T=0.119 acc156421 [2671s]
[E-756rr] it161900: cur 33487.149 best 33490.458 (+0.000) T=0.116 acc156470 [2672s]
[E-756rr] it161950: cur 33487.149 best 33490.458 (+0.000) T=0.113 acc156518 [2673s]
[E-756rr] it162000: cur 33487.149 best 33490.458 (+0.000) T=0.110 acc156567 [2674s]
[E-756rr] it162050: cur 33487.149 best 33490.458 (+0.000) T=0.107 acc156617 [2674s]
[E-756rr] it162100: cur 33487.149 best 33490.458 (+0.000) T=0.105 acc156663 [2675s]
[E-756rr] it162150: cur 33486.920 best 33490.458 (+0.000) T=0.102 acc156710 [2676s]
[E-756rr] it162200: cur 33487.149 best 33490.458 (+0.000) T=0.099 acc156758 [2677s]
[E-756rr] it162250: cur 33487.149 best 33490.458 (+0.000) T=0.097 acc156802 [2678s]
[E-756rr] it162300: cur 33487.149 best 33490.458 (+0.000) T=0.095 acc156848 [2679s]
[E-756rr] it162350: cur 33487.149 best 33490.458 (+0.000) T=0.092 acc156896 [2680s]
[E-756rr] it162400: cur 33487.149 best 33490.458 (+0.000) T=0.090 acc156944 [2681s]
[E-756rr] it162450: cur 33487.149 best 33490.458 (+0.000) T=0.088 acc156991 [2682s]
[E-756rr] it162500: cur 33487.149 best 33490.458 (+0.000) T=0.086 acc157039 [2683s]
[E-756rr] it162550: cur 33487.149 best 33490.458 (+0.000) T=0.084 acc157088 [2684s]
[E-756rr] it162600: cur 33487.149 best 33490.458 (+0.000) T=0.081 acc157136 [2685s]
[E-756rr] it162650: cur 33487.149 best 33490.458 (+0.000) T=0.079 acc157184 [2686s]
[E-756rr] it162700: cur 33487.149 best 33490.458 (+0.000) T=0.077 acc157230 [2687s]
[E-756rr] it162750: cur 33487.149 best 33490.458 (+0.000) T=0.076 acc157277 [2688s]
[E-756rr] it162800: cur 33487.149 best 33490.458 (+0.000) T=0.074 acc157326 [2688s]
[E-756rr] it162850: cur 33487.149 best 33490.458 (+0.000) T=0.072 acc157372 [2689s]
[E-756rr] it162900: cur 33487.149 best 33490.458 (+0.000) T=0.070 acc157419 [2690s]
[E-756rr] it162950: cur 33487.149 best 33490.458 (+0.000) T=0.068 acc157465 [2691s]
[E-756rr] it163000: cur 33487.149 best 33490.458 (+0.000) T=0.067 acc157513 [2692s]
[E-756rr] it163050: cur 33487.149 best 33490.458 (+0.000) T=0.065 acc157561 [2693s]
[E-756rr] it163100: cur 33487.149 best 33490.458 (+0.000) T=0.063 acc157609 [2694s]
[E-756rr] it163150: cur 33487.149 best 33490.458 (+0.000) T=0.062 acc157658 [2696s]
[E-756rr] it163200: cur 33487.149 best 33490.458 (+0.000) T=0.060 acc157708 [2697s]
[E-756rr] it163250: cur 33487.149 best 33490.458 (+0.000) T=0.059 acc157752 [2698s]
[E-756rr] it163300: cur 33487.149 best 33490.458 (+0.000) T=0.057 acc157800 [2699s]
[E-756rr] it163350: cur 33487.149 best 33490.458 (+0.000) T=0.056 acc157844 [2700s]
[E-756rr] it163400: cur 33487.149 best 33490.458 (+0.000) T=0.055 acc157892 [2701s]
[E-756rr] it163450: cur 33487.149 best 33490.458 (+0.000) T=0.053 acc157939 [2702s]
[E-756rr] it163500: cur 33487.149 best 33490.458 (+0.000) T=0.052 acc157987 [2703s]
[E-756rr] it163550: cur 33487.149 best 33490.458 (+0.000) T=0.051 acc158035 [2704s]
[E-756rr] it163600: cur 33487.149 best 33490.458 (+0.000) T=0.049 acc158082 [2704s]
[E-756rr] it163650: cur 33489.294 best 33490.458 (+0.000) T=1.951 acc158131 [2705s]
[E-756rr] it163700: cur 33488.981 best 33490.458 (+0.000) T=1.902 acc158181 [2706s]
[E-756rr] it163750: cur 33488.981 best 33490.458 (+0.000) T=1.855 acc158229 [2707s]
[E-756rr] it163800: cur 33489.041 best 33490.458 (+0.000) T=1.810 acc158278 [2708s]
[E-756rr] it163850: cur 33489.181 best 33490.458 (+0.000) T=1.765 acc158326 [2709s]
[E-756rr] it163900: cur 33488.952 best 33490.458 (+0.000) T=1.721 acc158373 [2710s]
[E-756rr] it163950: cur 33487.617 best 33490.458 (+0.000) T=1.679 acc158422 [2711s]
[E-756rr] it164000: cur 33487.617 best 33490.458 (+0.000) T=1.637 acc158472 [2712s]
[E-756rr] it164050: cur 33487.388 best 33490.458 (+0.000) T=1.597 acc158521 [2713s]
[E-756rr] it164100: cur 33486.735 best 33490.458 (+0.000) T=1.558 acc158571 [2714s]
[E-756rr] it164150: cur 33487.617 best 33490.458 (+0.000) T=1.519 acc158619 [2715s]
[E-756rr] it164200: cur 33487.617 best 33490.458 (+0.000) T=1.482 acc158668 [2716s]
[E-756rr] it164250: cur 33487.351 best 33490.458 (+0.000) T=1.445 acc158718 [2717s]
[E-756rr] it164300: cur 33487.262 best 33490.458 (+0.000) T=1.409 acc158768 [2718s]
[E-756rr] it164350: cur 33487.491 best 33490.458 (+0.000) T=1.374 acc158817 [2719s]
[E-756rr] it164400: cur 33487.262 best 33490.458 (+0.000) T=1.341 acc158867 [2720s]
[E-756rr] it164450: cur 33487.122 best 33490.458 (+0.000) T=1.307 acc158916 [2720s]
[E-756rr] it164500: cur 33487.122 best 33490.458 (+0.000) T=1.275 acc158966 [2721s]
[E-756rr] it164550: cur 33487.122 best 33490.458 (+0.000) T=1.244 acc159016 [2722s]
[E-756rr] it164600: cur 33487.122 best 33490.458 (+0.000) T=1.213 acc159066 [2723s]
[E-756rr] it164650: cur 33487.122 best 33490.458 (+0.000) T=1.183 acc159115 [2724s]
[E-756rr] it164700: cur 33487.351 best 33490.458 (+0.000) T=1.154 acc159163 [2725s]
[E-756rr] it164750: cur 33487.351 best 33490.458 (+0.000) T=1.125 acc159212 [2726s]
[E-756rr] it164800: cur 33487.122 best 33490.458 (+0.000) T=1.097 acc159262 [2727s]
[E-756rr] it164850: cur 33487.122 best 33490.458 (+0.000) T=1.070 acc159312 [2728s]
[E-756rr] it164900: cur 33487.351 best 33490.458 (+0.000) T=1.044 acc159361 [2729s]
[E-756rr] it164950: cur 33486.654 best 33490.458 (+0.000) T=1.018 acc159410 [2730s]
[E-756rr] it165000: cur 33487.110 best 33490.458 (+0.000) T=0.993 acc159459 [2731s]
[E-756rr] it165050: cur 33487.110 best 33490.458 (+0.000) T=0.968 acc159508 [2732s]
[E-756rr] it165100: cur 33487.110 best 33490.458 (+0.000) T=0.945 acc159557 [2733s]
[E-756rr] it165150: cur 33487.110 best 33490.458 (+0.000) T=0.921 acc159605 [2734s]
[E-756rr] it165200: cur 33487.110 best 33490.458 (+0.000) T=0.898 acc159654 [2735s]
[E-756rr] it165250: cur 33486.666 best 33490.458 (+0.000) T=0.876 acc159704 [2736s]
[E-756rr] it165300: cur 33486.895 best 33490.458 (+0.000) T=0.855 acc159752 [2737s]
[E-756rr] it165350: cur 33486.895 best 33490.458 (+0.000) T=0.834 acc159802 [2738s]
[E-756rr] it165400: cur 33486.895 best 33490.458 (+0.000) T=0.813 acc159851 [2739s]
[E-756rr] it165450: cur 33486.895 best 33490.458 (+0.000) T=0.793 acc159901 [2739s]
[E-756rr] it165500: cur 33486.895 best 33490.458 (+0.000) T=0.773 acc159950 [2740s]
[E-756rr] it165550: cur 33485.813 best 33490.458 (+0.000) T=0.754 acc159999 [2741s]
[E-756rr] it165600: cur 33486.155 best 33490.458 (+0.000) T=0.736 acc160049 [2742s]
[E-756rr] it165650: cur 33485.892 best 33490.458 (+0.000) T=0.717 acc160096 [2743s]
[E-756rr] it165700: cur 33485.863 best 33490.458 (+0.000) T=0.700 acc160145 [2744s]
[E-756rr] it165750: cur 33486.403 best 33490.458 (+0.000) T=0.682 acc160194 [2745s]
[E-756rr] it165800: cur 33486.403 best 33490.458 (+0.000) T=0.666 acc160244 [2746s]
[E-756rr] it165850: cur 33486.403 best 33490.458 (+0.000) T=0.649 acc160294 [2746s]
[E-756rr] it165900: cur 33486.403 best 33490.458 (+0.000) T=0.633 acc160344 [2747s]
[E-756rr] it165950: cur 33486.403 best 33490.458 (+0.000) T=0.617 acc160392 [2748s]
[E-756rr] it166000: cur 33486.403 best 33490.458 (+0.000) T=0.602 acc160440 [2749s]
[E-756rr] it166050: cur 33486.403 best 33490.458 (+0.000) T=0.587 acc160488 [2750s]
[E-756rr] it166100: cur 33486.403 best 33490.458 (+0.000) T=0.573 acc160537 [2751s]
